pmdec_error,dec,radial_velocity_error,parallax,teff_val,dist,parallax_error,phot_g_mean_flux,phot_bp_mean_flux_error,phot_variable_flag,ra,phot_bp_mean_flux,phot_g_mean_flux_error,radial_velocity,xsource_id,bp_rp,dec_error,pmra,pmdec,a_g_val,ra_error,pmra_error,phot_g_mean_mag,ruwe,source_id
0.3783266216324674,5.869201679809902,,-0.16887342998263394,,3.8747453994402944E-5,0.22307233375256927,1809.0579321153243,15.72756461689763,NOT_AVAILABLE,47.51346576855113,1191.8327755017724,3.7311233734794227,,S3034,0.40769005,0.19489450976654216,3.250708014781832,-2.1270497491167832,,0.1474810302626519,0.3130505437865112,17.544735,1.0328791,4261505206396032
0.6617744252242601,6.294507806935471,,-0.5784587044866049,,1.4282299491241113E-5,0.4260814839660502,500.29089670368,10.742089806849446,NOT_AVAILABLE,47.69406251760384,286.5733327151333,1.848000786523146,,S3028,0.61091614,0.36134220111712023,-0.451292911777196,-1.1172063863227408,,0.34448118176936815,0.7144736845668559,18.94031,1.2704455,4384203832163840
0.11986974227114876,6.374622920737796,,-0.08377467648506744,7202.31,2.708784944990072E-5,0.0839444597041021,4129.798371192426,33.084285988846624,NOT_AVAILABLE,48.19512068625938,2625.6217170596833,4.9317250433455975,,S3036,0.4963684,0.05915214327848459,3.6986119129385093,-1.9752052555922934,,0.06791306947651213,0.13729831835223083,16.648544,1.0336546,4399081598906240
0.12500400596803776,4.976635850854128,,0.022019118668429455,7905.25,3.3926647153940076E-5,0.08174567924656458,4938.029071939152,16.33446884345969,NOT_AVAILABLE,44.12743095203873,3222.106448051928,4.5538496899725995,,S3112,0.36984062,0.06135906536144667,3.988522674560878,-1.8813200082988528,1.123,0.06353089203065239,0.13370264904711895,16.454481,1.0510437,5330848983822592
0.17264039062878594,5.18215338397206,,0.07360096937894657,,2.6622908108647308E-5,0.09796680268412103,2759.9973069070174,12.582495034529671,NOT_AVAILABLE,45.289890607705296,1878.8860547075892,3.305333181689742,,S3101,0.27193642,0.0776267351478572,2.2722970607934982,-1.7363512228758442,,0.08844232172124655,0.19733038285404572,17.086094,1.0421213,6795123594283136
0.3757572143103908,5.441024487618164,,0.006076452692837085,,2.3405614349224742E-5,0.2242725098449037,760.0047948417256,14.506366512190429,NOT_AVAILABLE,45.43815760612982,528.020883796944,2.0860183517143702,,S3060,0.23388481,0.16420020008563851,0.5634583672065576,-0.17714305811911069,,0.20127224887271208,0.4194549359491429,18.486324,1.0673239,6805942616587776
0.3107653020174601,5.336198764942901,,-0.048707682608067765,,2.1999558484513458E-5,0.20619106227131737,1240.477368069067,13.077160656597279,NOT_AVAILABLE,44.740025774191835,816.0932857843292,2.4747213934960515,,S3110,0.33485413,0.1574607281147131,0.21038554829158282,-2.472541921149821,,0.17053181296694273,0.35887008436093626,17.954393,1.2293566,6839065404285056
0.5327984526011119,6.101191178625327,,0.2613007385071405,,3.326947156775645E-5,0.3059436983247849,500.1771023555342,10.990872016703907,NOT_AVAILABLE,46.20268759008188,339.97169211947914,1.517567784984528,,S3062,0.17615128,0.2503235329902163,-0.537864191834939,-0.6129177625748463,,0.280199489106753,0.6647901315831002,18.940556,1.1480612,6948741689233536
0.524567236974301,5.838184104469719,,0.6358748076456097,,1.4511220710673767E-5,0.400661044065783,543.4856514805919,11.459447617377267,NOT_AVAILABLE,45.16601332878199,376.616736621889,2.1114176810596295,,S3063,0.13321877,0.26834829929644854,0.9978769824638476,-1.5916419400141615,,0.2858794578327851,0.5098059559442442,18.850395,1.0178057,6984102155272192
0.394750100510638,5.92791709815792,,-0.19546136998277022,,3.119296638765309E-5,0.232114873416415,809.8372667302348,8.411109696268735,NOT_AVAILABLE,43.857771291834794,525.6091086319648,2.1354040939999983,,S3059,0.4190178,0.18910312422138825,0.45509786797588675,-1.5094610837714644,,0.20358831383799994,0.44757277918283167,18.417372,1.1685733,7127137450672256
0.5183994367379745,5.266536551383329,,-0.7016270633009787,,2.5318314379869875E-5,0.3658008961280418,609.9393763308458,9.875539778461023,NOT_AVAILABLE,50.98606455968905,397.01661603869593,2.0432404241642144,,S3047,0.40682793,0.2809268084827665,1.1765357209474177,-1.344610786028736,,0.2841974166423185,0.5346511517568695,18.72515,1.0832115,9049191150583424
0.5109833917034468,5.579086274385237,,-0.29337455999365375,,3.697688014263801E-5,0.28715877889366176,520.0745244070145,11.025144426899908,NOT_AVAILABLE,50.9202569638132,329.49817037674103,1.6689761646731283,,S3048,0.41366577,0.24411869366614491,0.5748202966339573,-0.6089258309673229,,0.22863306564009042,0.5132714712791218,18.898201,1.0488181,9076537206908416
0.1293065712773784,16.02392381056587,,0.26025595786040223,6875.0,2.8475813216905143E-5,0.10494651204611599,4726.392425014301,11.480787713811408,NOT_AVAILABLE,61.930538368379906,2808.9381612093275,5.7965957379028685,,S2663,0.6152973,0.0479570009961125,-0.3801049851605202,-0.6330214300819179,0.169,0.09443944017705322,0.24638468916471076,16.50204,1.0571243,45472712844913536
0.14458640404707754,16.82504860830334,,-0.05077841849085031,7850.0,3.124493537704718E-5,0.08984181823629858,3846.164769106914,9.704732732238458,NOT_AVAILABLE,52.991443792169115,2503.685736316018,2.6952472086222796,,S1107,0.38834572,0.061195444180789656,1.992090154105612,-4.390405912743836,,0.07901107486895505,0.17845457989460847,16.725796,1.0602858,54788187673710848
0.40422644770460175,17.252980808202963,,0.29315290441610675,,3.5085421113065616E-5,0.23148344072656477,715.2679888978095,8.49317494537954,NOT_AVAILABLE,52.58020454469966,486.2720181115578,1.2540278735163572,,S1109,0.30475235,0.1683608316300595,0.14384756491150424,-2.2907422387376704,,0.1980928146128236,0.5010061346311273,18.552195,0.9275933,54873605983164544
0.5397423298047429,16.953066206153874,,-0.29964177503597667,,1.2689762305712464E-5,0.40301207436345343,453.1805004322058,12.887801704451542,NOT_AVAILABLE,49.987747340499524,320.60474673165623,1.6155364224364936,,S702,0.42012024,0.28241334897182246,0.6881061605924156,-2.8692532859439495,,0.3197298802885328,0.689031162055375,19.047688,1.2278574,55368244479570688
0.12371820811408196,18.072597990083874,,0.10702239684857442,7851.0,8.026917064070737E-6,0.07664108050811108,4499.840020634404,19.419053440233164,NOT_AVAILABLE,49.87644080794747,2927.670559573077,4.757340766142349,,S703,0.38067627,0.05193055967526333,2.301445020186038,-3.3588184628833617,0.896,0.06773521785644089,0.1552142180564913,16.555372,1.0166751,56045341779022208
0.4195999072637001,18.941620237394105,,-0.5554007525454885,,1.0081541061803724E-5,0.38536784288573317,526.734249482264,11.100453548058594,NOT_AVAILABLE,50.6420193442431,346.6619716340341,1.4921372170744946,,S706,0.45748138,0.21529443827036462,0.19342207805510364,-0.6809689121602082,,0.31908366272243704,0.5464044901401649,18.884386,1.0521953,56261498893507328
0.4256927378252934,17.405129337263997,,-0.5484583409860013,,2.6168133952611183E-6,0.4738374211969973,447.6081405527686,16.875083742344312,VARIABLE,53.0851973470297,284.9052242616452,5.164340135981487,,S1108,0.55892944,0.2095622717714403,0.49003383526292243,-1.165707207981444,,0.37175528516495127,0.6242909313457955,19.061121,0.9668687,56367425670634368
0.29644337925153724,18.235425925751564,,-0.06684635715692588,,1.3877835628726768E-5,0.24984955361806438,983.6108635971265,11.864433432545846,NOT_AVAILABLE,48.49623603221636,677.793485569966,2.4727150165865277,,S704,0.28860474,0.159231406394788,0.07241477574804675,-1.7046321051419322,,0.19772539310384463,0.3293846005303779,18.206308,0.8888918,58793364934137088
0.28376025977314917,19.21619625271274,,0.12031811357979759,,1.78279328255591E-5,0.21540271388047363,1020.076901758383,20.38785416590376,NOT_AVAILABLE,48.514337979146404,719.5928887154881,2.8599634936520983,,S705,0.23911858,0.13928870706493274,0.2991474464024267,-1.5822166181849593,,0.18961142123256525,0.3548156091365676,18.166784,1.2838038,59418123761274880
0.23526758679679166,13.57216496390954,,0.048558537821854784,,3.209968727567694E-5,0.15886059930860996,1602.6032740897335,10.548028827551596,NOT_AVAILABLE,32.840810758710745,1027.549011319714,2.756171000725801,,S4884,0.4508114,0.12080977899051287,1.2677400330372361,-1.29536864045889,,0.12262701082603981,0.2889041964038826,17.6763,0.98435223,74156462951637632
0.2245766599810325,12.94083483594878,,0.26858706582454506,,2.355529781053509E-5,0.2382895734710632,2055.0726191884605,11.121644226198628,NOT_AVAILABLE,30.69221849481764,1384.779820636569,3.168705276686198,,S4876,0.2926197,0.11962384760326397,-0.49327807878493746,-2.899921817820423,,0.1900249457940688,0.26917476267620716,17.406298,1.1212395,76689634662891648
0.4997071095924413,14.339826383112387,,-0.5702484030978576,,2.51090528300417E-5,0.40242266995056186,666.1634753338872,11.1436340016756,NOT_AVAILABLE,31.540158801056844,430.5256407032777,2.1669536883198126,,S4877,0.48348045,0.2897724232112809,2.4280232945202864,-2.538517738449716,,0.3172792772120667,0.5858612558619576,18.629414,1.2365483,77438127203452288
0.09723490273651453,14.505291591378274,,0.01590139096298917,8005.0,5.356989719651738E-5,0.08001828689653895,9080.355816992787,88.84784319820264,NOT_AVAILABLE,32.27676064015264,5865.992935199622,36.8234764483481,,S4883,0.40781212,0.05178601770783452,5.10054095839215,-2.554095546535185,,0.07817208534008098,0.12863378582144044,15.793109,1.186294,77453589085773696
0.25160723925201195,13.337483991207966,,-0.19215328766270875,,3.3058725269952135E-5,0.18005330103746248,1276.049565748555,7.745056702413804,NOT_AVAILABLE,29.630429725761434,838.6323334112838,2.0650556851826565,,S1240,0.35653305,0.1224999903223869,0.28278637366442233,-0.2865293545633774,,0.1557268653538919,0.32385758675914167,17.923697,1.1061296,77689326955182592
0.269400573481873,13.88175226369637,,-0.03379374418412229,,7.734128050693539E-5,0.15176317422019783,1388.811331773314,18.905277357873018,NOT_AVAILABLE,29.398558725541342,971.7372663937365,2.7973049650353996,,S1244,0.20402718,0.12126369574328809,1.4427669149288156,0.22091473008137485,,0.1274786256358097,0.2692778021366057,17.831758,0.95074284,77770037981015168
0.3104151686937014,14.727118124046962,,-0.02942087421758259,,3.170853695315002E-5,0.20419381613737828,950.8590229649302,13.058604147840065,NOT_AVAILABLE,29.919326902065304,595.036214919253,2.1318031666192216,,S1245,0.4145031,0.15590722257171452,1.8616790108538266,-0.23720079402937222,,0.16946510046497137,0.36653591781171474,18.243076,1.079413,77932215946078592
0.12744720150206962,22.41020975812385,,0.060799941435536735,7790.0,6.390451761444755E-6,0.08393698838579701,5845.516293760401,23.144912340266767,NOT_AVAILABLE,37.20835690754337,3807.254950367354,5.799126496185366,,S823,0.38490105,0.058462083756748294,3.634521764442817,-3.399986479628102,,0.07065527922238989,0.13505000643012594,16.271309,0.99384236,89360681539342336
0.34076573718815656,23.427302010228495,,-0.21068327683456656,,2.3666487186236872E-5,0.19437067189296506,850.6176456332485,8.286409179888542,NOT_AVAILABLE,38.17475222465522,560.1399393848704,2.3704838842932157,,S825,0.36915016,0.14544399106090028,0.9448766065591445,-0.012627742747876954,,0.188867870226452,0.5140048742178418,18.364029,0.9331793,89886862277454720
0.08684434449606594,22.097819235341785,,0.2178113079328453,9375.0,9.46264334473137E-6,0.05029957472404194,13938.38871319087,46.856163412451814,NOT_AVAILABLE,33.46765017944984,9797.7609164749,8.665120531204364,,S3592,0.16931725,0.038706135381778604,3.637739741029725,-2.4775140439786103,0.275,0.04635654686381877,0.10474775802085567,15.327834,0.9981825,100408089043495168
0.35241960061566013,23.43055875276218,,0.2246293144445736,,8.993664631625745E-6,0.2930765643275047,919.2051628371415,24.84836566280415,NOT_AVAILABLE,37.048037746540366,599.024025528521,2.195063437637103,,S822,0.43755722,0.1825926406569644,1.4478160418311004,-0.12614318757688392,,0.2342724394372088,0.36765876409129444,18.279835,1.023675,101559105919306880
0.1000194844221774,24.483918292411552,,0.132331369654531,7611.1465,5.1898516479834734E-5,0.06252227296986294,7757.516350789764,23.112191944515722,NOT_AVAILABLE,37.85189511292312,4975.079726093989,8.249901769527657,,S2956,0.43322468,0.048009533553066724,4.9390139567063525,-3.1494664282978913,,0.06408210170790328,0.1448068584247222,15.964059,0.9097931,102031831494917760
0.2859756917371069,24.891123297781572,,-0.013312556395878571,,1.3597850211702682E-5,0.19589595919131836,923.2336517116568,17.53241167349241,NOT_AVAILABLE,39.037404542788366,642.2769293970016,2.1199289162486585,,S2943,0.3428917,0.13993317214618195,0.8836059278389736,0.15839516121229086,,0.17997720154583358,0.3701387773292214,18.275087,0.9961488,102104532406064768
0.2906487825343178,25.025009212821075,,0.13524046514997773,,2.1641126969018227E-5,0.20725364285548614,1195.625359914973,13.720849325274237,NOT_AVAILABLE,38.731753867400215,778.8376761355811,2.735916078707103,,S2969,0.40589714,0.15026668921634073,0.8215071083748728,0.6075936589668061,,0.18860445042129417,0.39231184462783164,17.994377,1.0866449,102167307648126208
0.2500356200895824,24.347565692544567,,0.35208460892351795,,9.740333274141086E-6,0.1579885583771658,1929.8820499862834,22.431445744374336,NOT_AVAILABLE,37.597539588956444,1172.3765033953173,3.6191828301651188,,S821,0.5420437,0.11250638561459678,1.8719876352135778,-1.9024408590898172,,0.13591970831761438,0.2558804593980496,17.474539,1.0681325,102210983170950528
0.12154690778840242,25.15857308334074,,-0.05375357099412999,7820.75,2.3103090532840165E-5,0.1023710048126806,7880.173454875192,41.54176955276907,NOT_AVAILABLE,37.95720435375317,5060.564834152827,8.116669796518307,,S2967,0.41151333,0.057321609443453145,4.0492668280479736,-1.3941115637333685,,0.08714249597388622,0.12131899091175467,15.947026,1.1788032,102349452916528384
0.19629740067357876,22.721481289499145,,0.05703814216259969,7791.6665,3.0527444744403944E-5,0.11269325426899447,4676.604509504339,27.74663101303543,NOT_AVAILABLE,31.069441247464702,3083.5124440508257,6.293354178976164,,S3595,0.3652668,0.08935949312105886,2.3638751242437355,-3.0868049404972377,,0.08261587943580827,0.19541943229506128,16.513538,0.9487463,103643268864592000
0.1753385164046203,22.972954585715332,,-0.10285038996250781,,2.5435822548773495E-5,0.09789487354488949,2343.31611835665,14.111629783772948,NOT_AVAILABLE,31.617111136670058,1610.7887909041904,3.4443570030345594,,S3594,0.18342972,0.0763220902029513,1.9049405751921025,-2.5836043151651884,,0.10796161365724923,0.24440637067568555,17.263788,1.0003878,103743904243919104
0.11131564333776249,23.546537948598434,,0.10871389134636596,8652.0,8.738052898845177E-6,0.05732527352429228,6773.296065354667,23.120514638612264,NOT_AVAILABLE,31.213189265307783,4556.821350913193,6.041625233779058,,S3600,0.2744732,0.046287552336576436,1.7377225271206174,-2.648869584282103,0.63,0.053236763132377386,0.1248225554946662,16.111366,0.95729536,103826784227314176
0.13171760326156712,26.63936916410403,,0.06858269644462041,8299.667,1.2224640464405808E-5,0.07061035817837429,5576.680624547419,38.34658618218843,NOT_AVAILABLE,38.34642633115611,3697.2310027227823,6.0927458676007955,,S2965,0.3511715,0.05528866279403346,3.0286713214642704,-2.013242506886816,,0.06582027505951261,0.15672941552846165,16.322426,1.0636146,127288399563809664
0.19881806792925888,26.909171184463546,,-0.07373610830642842,,1.8829549037897485E-5,0.1215166306333787,2702.7557776703384,9.06886929048531,NOT_AVAILABLE,38.35951918551646,1826.1364407584413,4.08313373842074,,S2968,0.279747,0.09063152786255801,2.9900739861376553,-2.3844853910352652,,0.1008284637521944,0.20009221449448567,17.108849,1.0706248,127390516706208128
0.15501535151306947,28.024361326901463,,0.09477674137437399,7790.0,1.9307569965275345E-5,0.08813645154587771,3150.6813804869203,14.98249839460703,NOT_AVAILABLE,38.18467443902835,2036.1287234054155,3.78901446425456,,S1191,0.3758583,0.07298850169403649,3.7188340413592247,-0.8764848379821034,0.756,0.08091494825537521,0.19325915570253385,16.942354,1.0828362,127708928401320960
0.08796022993532089,27.795378638114013,,-0.03646319983820902,7813.3335,4.185738045086124E-5,0.07587990088871331,14407.525070229445,48.18432286417671,NOT_AVAILABLE,39.25124729181584,9499.497036438439,9.464209632622742,,S2726,0.36733627,0.04126206869661672,7.792938844009091,-2.3161179217605765,,0.06279115466011373,0.09809834574140994,15.291892,1.064594,127821941876530176
0.12823467595639937,28.287090613796142,,0.0384170560756718,7818.0,4.658039641852877E-5,0.0878983207486626,4566.763801002692,16.7028537322704,NOT_AVAILABLE,40.15504809825401,2876.475589114049,5.417037069993825,,S1190,0.46250916,0.0618237814764022,2.2309411186735955,-3.3511606759199974,1.208,0.08234521440803137,0.16741729857953203,16.539345,1.073592,127944846660671616
0.2509150049874492,29.39442807879053,,0.23734721813431534,,1.9311678200005272E-5,0.14717170916484695,2300.894434279017,48.39598087547905,NOT_AVAILABLE,40.4239674378742,1438.1148332678943,7.970317147668947,,S2725,0.47805214,0.11192282684494605,0.14889311286171,-0.4031331131260074,,0.1589291696446364,0.3177342603887453,17.283625,1.1389797,129576521916206976
0.16778402007261375,37.18305060986054,,-0.038344359828539655,9028.667,9.404373284703126E-6,0.1696207944402767,4434.295489672088,33.261825939866554,NOT_AVAILABLE,46.61665935080259,3086.277967309517,4.733805348249684,,S2729,0.2067604,0.08791588423686816,-0.14940502813547132,-0.394418636463605,,0.11783633015051065,0.25194172193865194,16.571304,0.955521,139421858269857792
0.06588185841282598,37.251157050349924,,0.17381769077838416,7669.5,6.064440433045772E-6,0.05629028380832193,17275.650815818135,28.536134937033932,NOT_AVAILABLE,46.59327665683642,10808.639604841886,10.075419911372615,,S2724,0.47900295,0.032426247945209645,0.047378236083484626,0.5494632965431957,0.1437,0.049729816629156307,0.09490820739182382,15.09478,1.0419859,139425569121590272
0.2863025310590445,34.074448712507525,,0.1676235195107279,,3.21280628992415E-5,0.1437655672319399,1668.0938261126357,9.705439913006963,NOT_AVAILABLE,42.162658814384386,1323.0381480336112,3.647957050996262,,S2974,0.30745697,0.11501531345649708,0.5684882359935239,-0.11653712232665968,,0.12709677476781672,0.2715835099781,17.632814,1.1065401,139750406086512384
,34.074635869838055,,,,2.015280804800221E-4,,313.360673198549,,NOT_AVAILABLE,42.162495779141146,,1.8327882776724755,,S2974,,25.49608103048159,,,,15.135330856787292,,19.448254,,139750406086512512
0.3837728887200605,35.16943509740373,,-0.34726450770691414,,3.0144349833149955E-5,0.2419555424570295,934.1891618529693,5.1246779692440425,NOT_AVAILABLE,43.87800205440889,657.0223085098031,2.261703155152624,,S2932,0.14818001,0.15784494406002475,0.011693640045827847,-1.1133380755531004,,0.24651759867003975,0.6130506614274672,18.26228,1.0154779,140242295806767360
0.2666200886651164,35.46150187979738,,0.058234638279380656,,5.060843124014084E-6,0.1831425284626843,1424.0045700201263,13.340711200986743,NOT_AVAILABLE,42.94981576886924,947.2792775298972,2.4108562795415147,,S2972,0.32774734,0.12180580471690221,1.4398997933575788,0.173203649064539,,0.16834156709340167,0.3490179551140134,17.804586,0.9687425,140484948575327872
0.1325917370124216,38.23117710092737,,-0.028315305037154997,7624.6665,8.084498837875366E-6,0.10806607332535456,5000.630871813908,93.81085643607945,NOT_AVAILABLE,45.29987508006875,3133.3007586402946,32.173330805544516,,S2727,0.47512817,0.0677616523683339,0.3594550881878794,-0.04219560260088091,,0.11822454095768099,0.17950365932371712,16.440804,0.9507945,142355355292939264
0.06312768507274288,38.67788942126056,,0.20264154764815923,7632.75,3.335611922705839E-5,0.053824975476662276,26472.15427726579,53.479372882702755,NOT_AVAILABLE,45.1525970693972,16979.71082057141,8.529382517179238,,S2728,0.42793083,0.03203366792518859,3.7732295328812446,-6.81422294267918,,0.04291896874656038,0.07439614840287458,14.6313925,1.0283043,142800863660666752
0.13346984134024809,41.485214754485845,,0.03303347094329761,8889.0,1.526445701403397E-5,0.08063748481164126,4086.0099403231857,11.383292602988872,NOT_AVAILABLE,50.700031014818634,2801.2462013386107,3.477696231505228,,S3959,0.25805092,0.053368334057181686,0.06111786676214291,-0.15308127798004706,0.798,0.06764855315404947,0.15901825193252722,16.660118,1.1332089,236419124805721600
0.05987901856513738,40.26073635824698,,0.2265895157162384,7111.0,1.4546131299169478E-5,0.03664950649109642,21711.24454783223,17.458740313242192,NOT_AVAILABLE,48.49059845455708,13175.41070172001,7.637905335615557,,S2955,0.5566015,0.022405282874438732,0.6969209288837881,-0.3699939361714393,,0.029454433063783224,0.07546497615146985,14.846654,0.98676133,238937350029903744
0.07191032635850707,40.74376609629651,,0.2559878825792941,8090.25,6.976175280848825E-6,0.04730783881352527,20471.9512689272,33.077384397741,NOT_AVAILABLE,48.37265763124488,13431.391797345093,14.355060351026864,,S2952,0.37780952,0.027045905120938633,-0.9382181754657022,0.13349052162383246,,0.03155857218252982,0.08760725692617696,14.910468,1.12149,238962295199872000
0.10497350989402553,40.72722491503989,,0.013360935483999815,9000.667,1.809487067231451E-5,0.0749095641601106,10060.73399538249,12.166590691688704,NOT_AVAILABLE,48.26978318697994,6969.323346169174,4.9208149114735615,,S2953,0.20650578,0.04165063854245183,0.48642728091256493,-1.516650929156226,,0.053521037179598566,0.14441050397309468,15.681791,1.0079726,238962741876381184
0.5450504244374181,40.468316706595935,,-0.1566469844188995,,9.368431264972607E-6,0.38836487196409675,637.6499759182277,6.068146759942416,NOT_AVAILABLE,49.08971847152288,421.39662524374467,2.2809004553026457,,S3961,0.5776653,0.19660738769857913,-4.824663564006532,3.9834281097307973,,0.26781936304197484,0.75498008508993,18.67691,1.3551062,239259743158446208
0.1150539505257964,42.098049993307185,,0.1634453879692539,7423.5,1.3997689363051646E-5,0.06907807039328824,4968.16491165193,9.555634819443586,NOT_AVAILABLE,49.626633191156024,3103.2407622390333,3.294765236210155,,S3962,0.46976852,0.0437122808925128,1.4168723003266446,-1.2414526875382972,0.9007,0.06318805707713995,0.15669069352564693,16.447876,0.95739347,239498650717043072
0.13529481851614314,41.69074292753356,,0.04555337395071503,7945.0,2.150110394840745E-5,0.0860425695942384,5492.198765829886,12.571350465140268,NOT_AVAILABLE,48.95525750279243,3496.9604638864753,3.656163670046047,,S2951,0.4376812,0.04945256119091924,1.8707177338198588,-3.16012094383036,1.229,0.05716659039309829,0.18277071582756227,16.339,1.0961589,239574757537167488
0.2396684890901342,41.904539444769945,,0.05091376313561191,,2.267216265274842E-5,0.15698130452000983,1275.739323855274,22.200434895180592,NOT_AVAILABLE,48.17896285313963,775.7339535435921,8.970571024259224,,S2946,0.5584469,0.09364360567311014,2.3273976897934263,-2.1448144323894645,,0.11598946939637303,0.33744029429642997,17.923962,0.92132664,239632855559281024
0.2582673861621347,42.571452235728906,,-0.4077161910928906,,3.830297266665902E-5,0.19406246645772815,2336.0181990574038,13.917640514254305,NOT_AVAILABLE,49.094281307611766,1585.1001560603688,3.1381464203365135,,S3960,0.31645012,0.1087513930822651,-2.641852170599292,0.6162673073379878,,0.17462204945494003,0.45415437758041516,17.267176,1.607837,239757173388681984
0.09263362335846542,62.166477217808,,0.003209953373283047,7297.0,2.2852325566203043E-5,0.0523456255082958,6382.317376705784,9.557317532531686,NOT_AVAILABLE,82.26855616838236,3945.4557352119873,4.336223546586987,,S3135,0.5084543,0.050937231700356606,1.7835410280306356,-2.0685030898671437,,0.049050118532156343,0.09176975013598501,16.17592,0.9878204,286374679699236992
0.04815215411653838,62.947962052488315,,0.15872184954305613,7141.25,2.9148607356734997E-5,0.04080027743699503,13904.030024675023,16.1331973765973,NOT_AVAILABLE,81.06265820842044,8544.895859889331,4.452305629318721,,S3134,0.5311699,0.02672042621466848,3.9604466477448184,-1.8892096779982426,,0.021533851549553475,0.03954229730000175,15.330514,1.0354749,287207697196276864
