xsource_id,gsource_id,ra,ra_error,dec,dec_error,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_mag,phot_bp_mean_flux,phot_bp_mean_flux_error,bp_rp,radial_velocity,radial_velocity_error,phot_variable_flag,teff_val,a_g_val,pmra_pmdec_corr,dist
S196,4565530380016360192,251.64038546974726,0.03642502424152594,20.941106084358175,0.045441387562310115,0.06781426579048994,0.05701188272144303,2.292270876462342,0.07448781343268908,-3.0513406822954496,0.11362192809166499,5620.751929665033,4.184321744075602,16.313879,4025.05636283577,13.582488819304492,0.13176537,,,NOT_AVAILABLE,9674.0,0.6545,0.23220134,2.005961508210772E-5
S197,4565682623720214016,252.28102256160383,0.14409411991365287,21.57511752521468,0.14885033113555993,-0.1976132724914346,0.2123344119869819,-0.5179071520809251,0.2942247383085048,-1.294241932883757,0.3170613820570694,549.8195496921338,1.3741994672723772,18.837814,361.7490808833168,7.238053219738416,0.34575462,,,NOT_AVAILABLE,,,0.07361058,1.2700189115424823E-5
S198,4564743915668230656,252.87218839093384,0.04367689729505117,20.884654276815656,0.05397249164477214,0.13620765863942946,0.07332051762485418,-2.526838749532416,0.09180472423422456,-0.6415161318930134,0.10546030536077457,3236.1111680767226,2.609533682704816,16.913307,2263.7404670721985,9.393927930072715,0.18368149,,,NOT_AVAILABLE,9286.0,0.06,0.14160836,5.917339065528953E-6
S199,4564707533002092672,252.3419671423266,0.04637662967765932,20.50185596161819,0.046537859684208885,-0.04264729859938156,0.06936650305724468,-3.03878370428789,0.09355022179525915,-2.2680622732826508,0.10073666204464461,4078.6651390129955,2.6853342934179754,16.662071,2992.1819176643908,20.64666168252265,0.08323479,,,NOT_AVAILABLE,9593.0,,0.049152434,2.178742310913796E-5
S200,4564689150541886464,252.64728996352224,0.03390742542848539,20.33174261628554,0.04047212859626322,0.16511815578811057,0.05782438843124634,-3.850668168120339,0.06900982503172869,1.1251878015093122,0.07780727604566881,5298.106756242671,2.9280119768161392,16.378063,3526.671922311061,15.515785438776735,0.31575966,,,NOT_AVAILABLE,8649.5,0.38,-0.028283508,1.8969423779661357E-5
S201,1499063162490268800,209.5737015547516,0.04638084098656388,42.81632623572244,0.052253573026309896,-0.02622745525937351,0.07387227795960312,-2.6064532804389637,0.08901366919321303,-1.9414458122097185,0.09956461813350508,3270.338873007723,2.638476673279264,16.901884,2273.9286801411026,12.894256292402755,0.2263279,,,NOT_AVAILABLE,9029.5,,0.13089935,1.5094106811796632E-5
S202,1500511150584555392,207.46118123738424,0.03830509372803249,42.04006278387711,0.04269536570338944,0.14175923161632997,0.06146419330855338,-2.945008358021762,0.06811157171892888,-1.719883298314505,0.0824206288128515,4044.24267132665,2.8565932603534696,16.671272,2812.602251468438,14.791456846964802,0.2162838,,,NOT_AVAILABLE,9020.0,0.159,0.18275596,2.7435397493906314E-5
S203,1502059572193575424,207.84564243649356,0.03379396236621768,42.822789045342844,0.039791158264856644,0.01390836943146565,0.058095264080948554,-2.751656542043377,0.06191544429895484,-3.352217370181968,0.0720273706766944,6487.172449360789,4.797072521097393,16.158228,4620.422651668502,13.200849241237465,0.14885712,,,NOT_AVAILABLE,9449.5,0.642,0.3564681,9.220186820900768E-6
S204,4565708878857668608,252.9505007205394,0.0316406137566523,21.882636280945736,0.03957649819904456,0.11556755944112745,0.05083532598460117,-2.2210139626874748,0.0630542902308737,-5.366028600249624,0.0852617973762039,6042.456618113071,3.3136580497587147,16.235332,4333.23147160102,13.218826215174055,0.1161747,,,NOT_AVAILABLE,9632.667,0.336,0.007898813,2.9709569118409784E-5
S205,4565333150822184320,253.35196592390486,0.05322735903923805,21.980957330002067,0.054576981175094706,0.06512812342103633,0.07853724665957254,-1.5610411957584058,0.10937207943658939,-1.6745420595937464,0.1120406869399867,2379.338888180524,1.79410262951765,17.247225,1541.2814428359718,9.834809440291128,0.40788078,,,NOT_AVAILABLE,,,0.079659864,8.247168937719153E-6
S206,1497086790339285504,209.22731476366744,0.024604344735592476,40.29235167290083,0.028201176756958254,0.06178203186841802,0.039796214778094266,-2.6584127829674107,0.0460882212892598,-2.7175649836017044,0.056210259273257665,8032.2584991685,19.663042846124092,15.926271,5364.155465630904,49.62434900519911,0.31382847,,,NOT_AVAILABLE,8879.0,,0.3393828,1.875726237359671E-5
S207,1497137127355929344,208.8075123434807,0.02786351466347161,40.47442646558098,0.03136566317861162,-0.04399790620222022,0.04934476699935607,-3.573023639135692,0.051289992370433655,-3.2830878449302543,0.060671716966302074,5459.224134380057,3.422595644401719,16.34554,3939.483500294145,11.7500344940851,0.13957024,,,NOT_AVAILABLE,9586.333,,0.14883538,1.3888495317607152E-5
S208,1497428257419159296,208.24918044692126,0.021872226780844682,41.478182512472465,0.024746538368459397,0.10452436117825228,0.03516170875000916,-0.9066661595400722,0.037715265723048674,-3.3954712064432986,0.04864122722898827,10504.883036791598,5.436443437839754,15.634888,7155.014580296954,11.238312783895534,0.27833557,,,NOT_AVAILABLE,8675.5,,0.20994382,1.8895494988728867E-5
S209,1497393828961306112,207.92071826068067,0.02770524281475923,41.151336135908174,0.02799524437862923,0.16428208543943118,0.04599862640180159,-9.11742824108413,0.04768704440864007,-4.202876136253532,0.056629786571966184,6694.926540519372,6.170839866143464,16.124,4450.179122004122,21.355557478481323,0.34060097,,,NOT_AVAILABLE,8329.667,0.6995,0.13403626,3.435071134037751E-5
S210,786667824843907840,179.07771683703507,0.09612575474574253,48.201134614810336,0.12945655143050502,-0.09332414126703452,0.2075247847488071,-1.1549558228498464,0.139932336153006,-1.1135050090506384,0.23495800262808242,834.8209986532082,1.2836967867172482,18.384382,594.7638992949729,7.39835922202585,0.21186638,,,NOT_AVAILABLE,,,0.25733417,1.635079009521618E-5
S211,786594677263006592,179.17294974956326,0.03097008454046623,47.79707696330302,0.037534750013918095,-0.04690332371542585,0.05867431952204235,-2.067550757288925,0.05002303150835729,-4.517577730819351,0.06831297391486063,9772.182354688513,4.705067094494999,15.713387,6992.968376193942,19.82471026247815,0.12929916,,,NOT_AVAILABLE,9679.5,,0.23126444,3.572780063323463E-5
S212,774460737514221952,178.38863626429566,0.04988584766161716,47.14131514699144,0.05019904200020839,0.20780482873493766,0.07941914753258057,-2.0378431769907226,0.09187112429874619,-2.466611336859115,0.09201576145711639,3275.028138413493,2.4522110315464,16.900328,2390.8898732289995,12.06899726260852,0.071287155,,,NOT_AVAILABLE,9593.0,,0.23326752,1.5068793324430822E-5
S213,774511834741414016,179.10958491252333,0.03754044418028956,47.23464882271431,0.048919487241391675,0.12204516471155082,0.07514389367805832,-2.4208362239478403,0.06409311652610011,-4.245629673275179,0.0816229839557721,5896.745283180824,4.386085643464933,16.261835,4283.042927404635,18.273256707189123,0.09804535,,,NOT_AVAILABLE,9593.0,,0.10936513,2.352497113976617E-5
S214,774572750261570048,178.53902570627528,0.13640972685922842,47.41398421761836,0.15018778059583718,0.5173827544070676,0.20129010534739888,-0.6323245039234775,0.2596531885209342,-2.1810413398764323,0.2654716654283618,660.5740015757328,1.3635397166672483,18.638561,504.5891633479731,8.89044868642209,0.062994,,,NOT_AVAILABLE,,,0.26527038,1.4511474115227664E-5
S215,1595056879850626048,234.0589274896028,0.08342867939653881,51.199556225785145,0.08020469373946157,0.01946467741027454,0.08839563376470486,-1.661363181379267,0.1736414296030476,-0.20638163511617494,0.18508220383746782,1497.5414348775578,1.8169991622128556,17.749918,1052.4653979668694,12.325333139578692,0.1582241,,,NOT_AVAILABLE,,,0.12685865,1.7602047860013413E-5
S216,1596835752225013504,234.87821829005384,0.061644547770528114,52.5676895973371,0.07158109384155449,0.029897097936644655,0.07125413727753158,-1.7528055864223466,0.12689354736616199,-0.7680436003680982,0.18285494349456105,2331.2966267510583,15.17510915366699,17.269371,1564.2704091518824,47.89880856995231,0.3591709,,,VARIABLE,,,0.1665441,1.2604577489986832E-5
S217,1596345271255752960,230.98428896233577,0.03516796200999383,53.02069380547688,0.039065869620835456,0.10000937652072617,0.03804086579356224,-3.3849226277483497,0.07210985091389371,-1.4876342393910815,0.07798002161126617,8784.685753993816,5.667426764025902,15.82905,6348.517823943658,16.760181235437035,0.08333492,,,NOT_AVAILABLE,9552.0,0.3783,0.07565163,2.0552476437628454E-5
S218,1596050288606141056,231.77590360217326,0.16482784316529434,52.12627104916079,0.17541760586919616,0.2681905632400573,0.17458073899879428,-0.9516934773542365,0.3008596697270862,-0.08247441838069246,0.39219065514296514,632.2923138993996,1.5382673188480982,18.686071,456.2898019313226,12.524540131640517,0.21728134,,,NOT_AVAILABLE,,,0.27485782,8.416340534548472E-6
S219,1596036961323714560,231.689196790424,0.07540581225123238,51.83404292457859,0.08861872724935574,0.5122337866845131,0.08833851266682705,-4.361523846782952,0.1514097839632859,-1.0551576710308885,0.2081751932243036,5930.474176045455,5.050826257455334,16.255642,4345.415547516778,12.521159467703486,0.059705734,,,NOT_AVAILABLE,9572.75,,0.09828316,8.670844450236406E-6
S220,1238129880483865088,223.27975267508268,0.18296530373584968,20.807329200245228,0.21292519092308215,-0.2631566178562994,0.2643237738716902,-3.4649940671649784,0.36050223948051796,-2.154713629973835,0.4817825118055033,807.4336237465499,1.8203722017115616,18.420599,514.4611024370165,12.3410008717713,0.3966503,,,NOT_AVAILABLE,,,-0.18137364,9.534022506056476E-6
S221,1238191345760785664,222.72306903214601,0.25066000299980584,20.97130180088794,0.25793778614262786,-0.21691400853519963,0.31690253766365845,-0.16199654403751185,0.47955352432549503,-0.3504833648957103,0.5415141148496136,458.81755009915827,1.4256635822906214,19.034266,341.5813722595827,16.12913150117961,0.085289,,,NOT_AVAILABLE,,,0.084290065,2.014931532019725E-6
S222,1238034497850172032,222.1541264979201,0.0489500217991686,20.23205700293793,0.045921555053681645,0.040489717328723536,0.058136117830331374,-2.187075805612193,0.09013604466422862,-4.263869383924705,0.10063942735376344,7489.289986453874,8.832684415424879,16.002264,5423.707760350623,31.241807221594662,0.079956055,,,NOT_AVAILABLE,9566.0,0.6175,-0.096236154,3.3160275966110885E-5
S223,1238251990699139072,221.8632025268142,0.14031383503938075,20.694827662659158,0.12862383012350345,0.1941456465763175,0.16209626957307208,-0.31288255253691316,0.259113441806719,-1.2845956687702345,0.2656078052075758,1181.662705228191,2.1897027382609324,18.007132,847.4590198935898,11.776265002195428,0.11721802,,,NOT_AVAILABLE,,,0.046086118,1.6512011782947763E-5
S224,1241352755223852032,221.38009316471832,0.037490295346258896,21.407251548981314,0.05419783052577475,-0.04821867182598176,0.058286099469122346,-0.4362059066803768,0.09639845594261497,0.22701952180883453,0.11224020484145555,7350.9187599914785,7.556725795966528,16.022512,4902.195515222629,18.389415794155685,0.32190037,,,NOT_AVAILABLE,8812.0,,0.02945353,1.318619795237889E-5
S225,1265591145460819584,221.9979069097342,0.049544947797922956,22.57444557450909,0.0766385690151354,0.07881779766825138,0.09331472182522915,-0.2349799814719509,0.14624401853981372,-1.7105863766799896,0.17138193952427058,3449.598198237372,3.1368946017104813,16.843945,2292.4726295905534,8.2669287856366,0.29040527,,,NOT_AVAILABLE,8203.0,0.691,0.17534903,5.26568128273314E-6
S226,1241555683838613504,221.36553050573417,0.0789620709022357,22.142653143015977,0.14613612721562896,-0.3761422188308512,0.16775087535983405,-0.6595157696326168,0.2791628954889536,-0.8705771829608545,0.35385715309166293,1495.2622632089083,2.04737828289835,17.751572,1036.0995690997256,11.413961548731809,0.22472954,,,NOT_AVAILABLE,,,-0.1485613,1.1151390001202294E-5
S227,1262221275465233920,223.40780570912253,0.05463680793592136,21.483197276186985,0.06155090211327758,0.03012150235429115,0.06787488356807642,-4.708159403185372,0.1114933654225491,-3.0659043977152756,0.1226464013236312,4854.7438880151585,7.06186500800197,16.47295,3423.238314580099,28.405241164371787,0.12881851,,,NOT_AVAILABLE,9124.0,0.555,0.086077765,3.435184009273043E-5
S228,3686598956777262336,199.18804124483597,0.09270601130915276,-0.8518829151781289,0.06497041905521483,0.35899993483432646,0.11166262147685124,-3.461546623082406,0.22268644246037028,-1.154219150646856,0.13129416361162805,3357.7005207498964,3.9693942538414473,16.87326,2225.557940249451,16.425402183487375,0.36062813,,,NOT_AVAILABLE,8136.0,0.025,-0.4891385,2.9610535531808223E-5
S229,3686641597212464512,199.3741949053072,0.06077676964799932,-0.9198034740480603,0.05277386791987742,-0.007488641511448717,0.07837327054618377,-6.373129046597225,0.14358366619128035,-2.6842848454453367,0.1023414528322152,6118.567586249091,6.28906511692593,16.22174,4408.704144044553,30.982789578903105,0.12796402,,,NOT_AVAILABLE,9617.5,,-0.56690234,5.671148859635059E-5
S230,3687589925991536000,198.89209146928567,0.359867884891312,0.30678934074430775,0.2414613736144221,0.4876887464201761,0.4153209374719867,0.7467643937702381,0.9585788246376348,-0.817134679262891,0.46399443563980824,442.8514589639978,1.7400092793515702,19.07272,314.37444560408284,12.509960902442668,0.26045036,,,NOT_AVAILABLE,,,-0.48209727,1.3652499123506227E-5
S231,3688209157196146560,199.39043927692924,0.2975477010433751,1.1214182189365878,0.25291574658741217,0.3163255078676794,0.3383348258118471,-0.8438320428039217,0.5922493698193926,-2.0937318855499956,0.5504119356884168,584.5375259673536,1.8823857550848173,18.771336,381.3666665442069,15.613264940961406,0.31920242,,,NOT_AVAILABLE,,,-0.32542005,1.1803223551041924E-5
S232,3688211910270832768,199.48308239088917,0.07960685346988992,1.120823887218635,0.055514249962407586,-0.040445639604312,0.102411638745984,-0.8122073358194554,0.17288851956207663,-0.2814990925000341,0.11011914716668586,3880.2613375000933,4.404261003971671,16.716213,2707.8921759310424,14.035878533616707,0.20062828,,,NOT_AVAILABLE,9290.667,,-0.45941037,4.5634014177842125E-6
S233,3688021724823690240,199.6127909953099,0.1145304767466882,1.0182189728831759,0.0826240470166175,0.2811222208966882,0.1380438004692247,-4.229838609210664,0.2757538543821713,-0.6326926186139334,0.15915052044218544,2077.4713156151597,3.0981714968318887,17.394527,1426.38448128965,8.732548067136456,0.2745037,,,NOT_AVAILABLE,,,-0.51680815,2.105065250546112E-5
S234,3687531827969154560,199.41786576695395,0.06541170176451518,0.22178648261905545,0.03878287298623777,0.1052603876181939,0.07428342149601917,-1.7178603590866235,0.11492246820952173,-2.5905087802132396,0.07482805324872231,6048.479418764237,37.349547727425104,16.234251,4004.223001729278,88.27815522151916,0.3786106,,,VARIABLE,8040.6665,,-0.3446374,2.448680645217308E-5
S235,3687938299378382208,199.83866962377778,0.32018220979487044,0.49022575563471066,0.20050891236421642,-0.18576716552611164,0.37866200008875583,-1.308233420576322,0.7256489596171216,-0.010465309109593307,0.37048016553888424,592.5572051693416,1.8991396337671864,18.75654,404.68984698467,14.657203701222059,0.33429527,,,NOT_AVAILABLE,,,-0.4799707,4.2610056929774E-6
S236,3688054297855368448,200.36205399607059,0.2563552451818575,1.0136126264227274,0.1770219652429052,0.40729886265898335,0.28411740775842115,-1.816462296320346,0.6210958160043122,-0.006138997514436895,0.37828321554780686,512.2475625860745,1.4419511581946838,18.914665,350.2755542138797,6.1711017630972345,0.29265213,,,NOT_AVAILABLE,,,-0.40063736,3.550087538153074E-5
S237,3687152629601311104,200.29063741433296,0.1850067714559301,0.18725286928507873,0.11521786694721801,-0.5798936484984666,0.2119402822769101,-0.9681245516127188,0.3846064895203974,-1.240217375252342,0.2037067060714987,1098.7263798097983,2.709363211300927,18.086142,755.2492939576731,21.30748604852661,0.2065239,,,NOT_AVAILABLE,,,-0.23017308,2.404113030440587E-5
S238,3686974581732262656,201.51555753649538,0.063734165913269,-0.10152322855755719,0.047762425549299575,0.13236125401130733,0.07812320138539743,-6.3940303473959545,0.13941763706511068,-5.091224934003706,0.1036710055989708,9759.965545169027,6.849727357598691,15.714745,7119.097222448502,21.17582037602065,0.06314659,,,NOT_AVAILABLE,9589.5,0.1995,-0.41027173,2.606918086155054E-5
S239,3687234955533988992,201.34829334863178,0.10093577955463699,0.5282751170488105,0.05896540353116061,0.1881751414770052,0.11360039147000879,-2.729202009251649,0.19117223776956163,-1.628877669130481,0.11673558035083983,3096.7987505225697,3.567189411679188,16.961082,2185.7112428237724,7.678684136356375,0.12869835,,,NOT_AVAILABLE,9132.0,0.0225,-0.28871787,1.735187901376568E-5
S240,787371860189197824,174.2915903040903,0.05920650227758621,48.20380995999098,0.09044530137146678,-0.03868666828529503,0.1234391864405913,-0.06516623875900063,0.08794207104675603,-2.558157444575472,0.16946948132506762,2446.3882609074476,2.1540653132562357,17.217052,1742.9308173376028,7.3027110010701515,0.15194893,,,NOT_AVAILABLE,,,-0.16915108,1.2164058844471856E-5
S241,3686633080292653184,199.70077532854796,0.1785344720261569,-0.9047100084084991,0.0894773315629994,0.12386851525780246,0.2020408729742608,-1.3636732759174928,0.30127682783910803,-1.308923881165107,0.1610360219352027,1845.4471440612685,3.64153075553106,17.523111,1355.1916066193075,8.159269067618506,0.0824337,,,NOT_AVAILABLE,,,-0.3266897,1.4669625485248407E-5
S242,787018023593525632,174.3133432391818,0.04417367537862606,46.98291508697331,0.0656604167181668,-0.08123916272381299,0.11804364233717779,-1.1054764004090327,0.10261452448663355,-2.9873321717125245,0.12383031487587798,5588.023396569351,5.090524740237318,16.32022,3890.3222045936095,21.297772229198465,0.21321106,,,NOT_AVAILABLE,9052.0,,-0.40749103,1.560999840202788E-5
S243,1296823426083123840,224.65174152636942,0.03239181679700222,40.44578286903768,0.03295707752000281,0.1361362740248486,0.04295649509567663,-3.377595609052427,0.0672815769369563,-3.16645793959153,0.07053464750302617,7547.237998231968,6.754645811220129,15.993896,5621.015802523923,17.090326769219804,0.0032539368,,,NOT_AVAILABLE,8561.333,,0.31565636,9.614318003251917E-6
S244,1296987803071197056,224.57826471572346,0.052930848261872124,41.03564579653264,0.052307309652804154,0.0072344105066883555,0.06870266549601042,-0.6995691466446751,0.1067346807568064,-0.4285579148596156,0.10900216363549223,2387.4640321168135,2.209097467967164,17.243525,1679.696191403592,11.303445411549193,0.1750679,,,NOT_AVAILABLE,,,0.31962448,1.829358161333987E-5
S245,1488974971506183296,222.2118606357599,0.03858920816658795,41.32055153184876,0.04392014090348223,0.10443674404173882,0.05660479610829879,-2.3770333873576437,0.07713588156321928,-1.8625159531041633,0.09128717522389361,3521.055370204498,2.3395320195701497,16.821684,2381.3161070155384,9.98115287746929,0.28219604,,,NOT_AVAILABLE,8914.0,0.607,0.16694202,1.856029556068924E-5
S246,1488677587970561536,222.53714826398652,0.02899698290500323,40.28661743136819,0.035801912866155916,0.13776147932467409,0.04259516063936982,-1.6397954502574748,0.061767473080633115,-4.821142211710078,0.07163710112336771,7397.896663041346,4.795406541514494,16.015594,5430.705513576344,22.6374169363599,0.055700302,,,NOT_AVAILABLE,9567.5,,0.37268612,3.905845374478902E-5
S247,1489517301320514560,222.95115913170875,0.039505256507045484,42.5467619564828,0.047583163317349624,-0.05924561317435016,0.05437332674763955,-2.629388305023585,0.07947569199068417,-1.975239207281222,0.09403474731489123,3809.7582742427844,2.8608297063498807,16.736122,2778.2364703150206,17.704397506212665,0.08299255,,,NOT_AVAILABLE,9593.0,,0.3512434,1.9740307387689433E-5
S248,3686815358704738560,201.32656435811165,0.06499332776908148,-0.6227390096460406,0.05070284352433452,0.19920454430379575,0.08080692028253574,1.3592502019480281,0.15024668629187715,-4.441587725803932,0.09897748902005422,7781.273073512705,7.743203154000564,15.960739,5306.291957756631,13.090714001063409,0.26657867,,,NOT_AVAILABLE,8951.0,0.1942,-0.41618937,3.2368048787544485E-5
S249,3687245435254258304,201.53815852802538,0.5075189587087278,0.7117941990025649,0.3271649904654159,0.09483128448721379,0.5280525126183792,-1.1392684907614234,1.092398494894718,-0.5645115725289033,0.712297989046426,248.32629316318653,1.2451084051320007,19.70081,159.139110637612,4.421716775218261,0.2424736,,,NOT_AVAILABLE,,,-0.2610236,4.449494068386406E-6
S250,1152990842559500544,225.29879710690926,0.19855868531512624,0.7998508347327898,0.20268266270826452,-0.48406004671277686,0.2549856509385466,-3.255738746814287,0.398416897926231,-0.0960603584226252,0.3925458164007006,767.2180091133084,1.6830096712744398,18.476068,522.6502747428082,9.459915388753004,0.26659966,,,NOT_AVAILABLE,,,-0.15855423,1.712559767379256E-5
S251,3650957363945251968,224.125846881397,0.06481891772335809,0.041903748208004465,0.05743656458258947,-0.0038424536654534758,0.0735927620147683,-7.0697209604362,0.1337244545675647,-1.1413572844774094,0.11889274159540361,6173.375621388995,8.906597727601463,16.212059,4257.359887669327,19.484736360055933,0.20497513,,,NOT_AVAILABLE,8799.0,,0.11157613,3.370350398739526E-5
S252,3651002508346541056,224.0728126005026,0.421684679224317,0.39395667407329865,0.5322935576684837,-0.9668027871513784,0.4622426143473155,-1.4205339363642706,0.7907009453377872,0.11472899291695401,0.9116129493760521,346.8209405558142,1.628455448519713,19.338102,234.30139670184712,13.149106470076532,0.24881744,,,NOT_AVAILABLE,,,-0.50285095,1.7714118262020362E-5
S253,3650735056437859328,223.52109225694835,0.054520476391945044,-1.085752884654293,0.048087250178674865,-0.053486513130338545,0.05832110180279163,-3.4780253503011664,0.12661862365583634,-1.6133561337622015,0.11115002698301354,7092.931258595765,8.942093504015048,16.061302,4797.405618487911,56.14050551387264,0.30231,,,NOT_AVAILABLE,8485.333,,-0.0718225,3.6624059487839026E-6
S254,3650862973448138112,223.65908675495658,0.42227689040352834,-0.24273922324510794,0.3017357210800903,-0.20126478375707485,0.432742622352783,-2.708078657578606,0.7994672541024265,-0.02284817492525657,0.6873625018528378,325.13604431520395,2.0086496160562306,19.408203,215.9030372536884,8.633447436033004,0.31480408,,,NOT_AVAILABLE,,,0.035292696,9.777441797135696E-6
S255,6340870092662524672,224.19027631897072,0.07645773004916594,-1.1629548310753366,0.06151020850672411,0.10584474690695161,0.08543227091048344,1.7495239914074234,0.16105197885330635,-7.515318577457183,0.1336385733357765,5680.644882105352,10.45574151722857,16.302372,4236.292236189509,38.35321686743079,0.050107956,,,NOT_AVAILABLE,9554.667,,0.22984217,5.495444675189941E-5
S256,3650789894580346880,223.76084133465568,0.0785622329324728,-0.578232358620907,0.06065489310135399,-0.04444932530768296,0.08449664020929677,-1.6389976167032159,0.14872040268346126,-3.4640027202291233,0.12784537495451176,3411.6256414708987,4.318474287637152,16.855963,2422.2036314933025,15.210318698247306,0.15717697,,,NOT_AVAILABLE,9367.5,,-0.055570602,2.3978917281254727E-5
S257,3650796349915614336,224.02300436083598,0.3285076011057806,-0.3839678602579693,0.34162106425485356,-0.29260350696957627,0.38797036958353975,-1.2819744886139652,0.8586423991799914,-2.713993929154061,0.8058751659071371,453.432905171691,1.3801108085047047,19.047083,290.4716389907435,11.773188245852765,0.4134617,,,NOT_AVAILABLE,,,-0.42381445,3.786200187542963E-5
S258,3650889194224289408,224.11443875266477,0.053968700570905546,-0.3976324302482219,0.048739315466740055,0.11505932250714904,0.06527222250781692,-4.596225486265441,0.11191743222899239,-4.288108956536068,0.1078827349342046,7289.221868515824,7.050590159077112,16.031662,5054.4325315671595,21.159596406434538,0.22364235,,,NOT_AVAILABLE,9124.0,0.6435,-0.17952442,2.461581977757473E-5
S259,6340803396115035008,224.43409176073726,0.08780531137852884,-1.429307475443132,0.0839746453556778,0.14076979760843997,0.12418040400884013,-2.1286594565125854,0.18650605288557232,-3.820398549614171,0.17944071492028857,4187.787950278552,5.715096778674938,16.633404,2931.123292936758,10.433764489513347,0.18875885,,,NOT_AVAILABLE,9304.0,0.0975,-0.17780755,1.1123194855176758E-5
S260,6340968189715790080,225.31399146859707,0.042513418178550366,-0.7164454468382585,0.03827631012666445,0.1043627215066277,0.04907821346801939,0.7916988497918019,0.08912976934214598,-5.642519423195381,0.07952306561304855,8837.393146163598,7.038411639887416,15.822556,5848.6518206159435,18.74223348350115,0.3472042,,,NOT_AVAILABLE,8322.0,0.7885,-0.02033097,3.1478576542406006E-5
S261,6340976745290646912,225.4598273638721,0.16326190510613042,-0.6037994022760507,0.14805007626985495,0.25395224292800905,0.19218493917995536,-2.581510738306286,0.33381897886211764,-5.345667472007691,0.28593846091958985,848.6663816031906,2.0504023332352856,18.366524,538.6250488948061,8.208905486150515,0.42163658,,,NOT_AVAILABLE,,,0.03293085,3.71056764263084E-5
S262,1393112224876592128,225.09036805093305,0.20877255637915534,41.763007406866066,0.22130892209576106,0.2085368881534361,0.29378469228123794,-1.3762321475583787,0.3935014123187673,-0.7833441208979552,0.44942330389422996,343.33602463672594,1.4343226270467873,19.349068,231.12589228563272,7.712706643383327,0.27165985,,,NOT_AVAILABLE,,,0.38148275,1.7969481717919657E-5
S263,3686655620281063936,200.01759040094976,0.06904182443874024,-0.7911444035080022,0.04883831984299381,0.07226234850653386,0.07910371458684556,-5.6849118224492114,0.14378406944813565,-0.6752186736805957,0.08672036179473393,6605.350199622514,6.710150102106395,16.138626,4714.724192689874,32.48001468837848,0.14762688,,,NOT_AVAILABLE,9697.667,,-0.30648807,3.912949197479851E-5
S264,1506045160109673344,213.57389576789566,0.0680639549237258,46.107351382283646,0.06953724236802253,-0.05321318135886282,0.09401661506420315,-2.1879166496204467,0.12617551609062516,-1.3018653858239582,0.133266374060339,1706.6240975636515,1.7748670623896443,17.60802,1151.9931715604514,7.580785508176695,0.2467556,,,NOT_AVAILABLE,,,0.15124914,9.963601718462533E-6
S265,1283717140104417152,217.69370069290778,0.06508578182425485,28.68780293747038,0.08598568124256048,0.08226417109971254,0.10561770707991565,-0.5148528971667351,0.17236355848581952,-1.2883574297461642,0.22184278154317907,1994.2342368929053,3.587158222691764,17.438925,1388.550681790544,18.599884066697893,0.2866497,,,NOT_AVAILABLE,,,0.12694529,1.9471019625712704E-5
S266,1281068042931871488,218.2704051726661,0.10383261311089377,28.454430736270986,0.1471411623603457,-0.10275264913897933,0.18324420227162436,-2.2125432265409275,0.2857030478851012,-2.0102696505183397,0.34237605424681855,970.8962637482676,1.4995577745909858,18.220434,643.1877859591326,8.922720018475367,0.309824,,,NOT_AVAILABLE,,,0.19313364,3.203602149110277E-5
S267,1280451143893292672,217.1879192431186,0.09431636630364026,26.96382634752634,0.11635187055114854,-0.007060247665804857,0.13080932168493906,-0.829903988298103,0.21989869769612688,-2.506897743272906,0.25900695378578514,1628.2778060722376,2.7538844960410627,17.659044,1240.154708409476,18.507435136928958,0.011867523,,,NOT_AVAILABLE,,,-0.10777874,1.7535853275780186E-5
S268,1259863823751015424,215.28657674188838,0.036203644304530935,28.401359096819473,0.040653325424127695,0.004928294918293799,0.05192578426083345,-5.296569018355292,0.10291291129527702,-1.2567990215672857,0.10953889498528545,6455.076452205037,3.736889346772617,16.163612,4378.498262239652,11.585245846685675,0.27249527,,,NOT_AVAILABLE,8884.0,0.554,-0.16109025,3.595555883958012E-5
S269,1256467432332935424,216.22099115562003,0.043717760638424336,26.850590092649416,0.0485007863176322,-0.03614241482374011,0.05920598293172894,-0.8285796211923429,0.11962748637211516,-4.500533477845448,0.13260302905861407,7799.190250084056,8.466871964785142,15.958241,5695.650640080166,31.35944822857993,0.03820896,,,NOT_AVAILABLE,9591.25,,0.43635333,2.9925117220338012E-5
S270,1283794861833075328,217.061988983228,0.0660239539225162,28.959478236386946,0.09960720310825737,0.12509667710766184,0.12086706467847261,-0.17874188580817127,0.16569764393437178,-0.8549823518204577,0.19984557112111542,1907.926672836796,1.994210520730364,17.486961,1389.441415998999,7.122972589787507,0.08675003,,,NOT_AVAILABLE,,,0.20635292,2.4666677992777664E-5
S271,1280531927933779456,216.78425165431184,0.042455941071610576,27.41005452005165,0.051306312912114786,-0.05434718443458588,0.05799696972049684,-4.567349659241815,0.10034041753480302,-1.9731673219851769,0.12034657029199652,7828.525760682766,7.117292180356921,15.954165,5766.468298774093,21.226411986985802,0.033717155,,,NOT_AVAILABLE,9375.75,,-0.22675274,1.716154020827798E-5
