,x,y,z,vx,vy,vz,l,b,d,vlos,mul,mub,d_err,vlos_err,mul_err,mub_err,pm_corr,TEFF,LOGG,FEH,RA,DEC,ID
13,-2.811047474294898,-2.7420886835482294,13.09554820836039,-8.019918211420576,36.26990647835814,39.52600591297962,332.5444286037619,65.56305235357534,14.376161688327981,61.07113972806761,-2.8677372671110914,-0.8479959670429921,1.4376161688327982,1.087630736037974,0.06016178271950663,0.062305458991977015,-0.3074480110165454,9560.484000882048,3.6732700886374117,-1.573339794373278,204.70933508563857,5.453850097844513,3715002743736253440
14,10.621774137880918,-9.44306983424822,45.0318369089372,-97.81920099155728,15.306741030543202,36.735978805582526,333.11903987626283,65.13187625795386,49.663800519150996,28.244338847689075,-1.0852631782748392,0.03077973567806634,4.9663800519151,6.540261358257095,0.27099771186309524,0.25270151708446875,-0.31367129087210577,8004.341906929229,3.118063600307323,-1.8359665384532589,205.11777523777928,5.174633097314517,3714932649870563584
15,-2.8418685147698115,-3.9459482579992597,12.87042202110003,-2.0754381711692385,50.370287289202345,-104.16299075791484,323.0566290482149,62.96025184703255,14.441703534598071,-51.73424702415801,-2.408132222029267,-2.1174701855047138,1.4441703534598072,2.1545516898510284,0.0815116192150566,0.05001853985105431,-0.5315929414893864,9431.050499542158,3.616165174259491,-2.0049073060239433,201.861461592737,1.5040080665058564,3711367655216248704
16,7.842688614266411,-12.124950857072156,39.157403091669025,-92.88489434432911,30.573238698979665,-2.267246445635749,322.6100437328322,62.993674762400445,43.972247690893866,11.942844957039418,-1.1276798679062046,-0.2214181283808395,4.397224769089386,7.789487049903957,0.32328995433874125,0.22405941816202044,-0.6101309405134967,8013.39328889166,3.4568820635101387,-2.297262837427803,201.6579009188171,1.4743672791552733,3711374080487312640
17,4.16149687410706,-6.973493216859495,31.476010314406427,31.781337379131642,11.668913554890134,116.54594952837574,330.2539262388749,65.94507919990993,34.48106008683211,153.25807833295414,-1.186104629506948,-0.4672912372734895,3.448106008683211,4.848365791528707,0.19691814542709987,0.14274938724272307,-0.5181122987273187,7622.873221875299,3.254762209892713,-2.7640940897181125,203.6911250540297,5.398614790887865,3714850564455234432
18,-6.276535416504249,-3.373777194813876,9.985040131351118,-103.24268159347612,-88.71907017970547,114.31389137474123,298.3440538769624,68.9668818462574,10.680547513183248,184.92621430951303,-5.158538767583769,-3.6522771869531105,1.0680547513183247,0.972035313851028,0.06827301683497031,0.05087687060369686,-0.270177766320826,9181.687549162121,3.4716949957623644,-1.9104732785867746,191.20485539557242,6.154109776153266,3709141973099282688
19,7.7876784391393645,-6.982337554354525,39.594246230869125,-193.022871671534,-88.5661951516068,137.56519551876923,336.16976184758613,66.43075809263917,43.219529207004385,97.0197389960099,-1.898711967413593,0.49231655467158136,4.321952920700439,5.660975550720874,0.209786602908418,0.1848768350254699,-0.34603637529471737,7713.677506418782,3.1896790690341175,-1.9953066461715694,205.61381099691465,6.909162394300072,3715446568477180800
20,4.7375387675436915,-6.049062650751191,32.341724538819484,-152.77795022647135,-3.595948634519454,-37.26272879659761,334.66532377358493,66.39803116737278,35.307228357840266,-58.88194686373134,-1.7689494991128203,0.12669421453180355,3.530722835784027,4.501064412629361,0.21400861831468948,0.273239852295933,-0.2628716727935531,8017.063200557923,3.5094346835873615,-0.9739235615287346,205.09836773640862,6.590742404303103,3715413480048962560
21,0.7070807619916071,-16.172403165295485,50.85589826161083,-111.35553711472309,4.366857809797517,-62.06409122459004,298.27534519119456,70.14658720499742,54.07130510913949,-13.801599008224358,-0.872124926291223,-0.6568571927431047,5.407130510913949,11.654581338631726,0.47591898054523196,0.40473964846579563,-0.3807952124718238,9563.957785448354,3.4390000230818245,-1.5430433881955796,191.26654817902485,7.332467454644606,3710406789428918528
22,7.07290876889927,-10.044900344707013,37.06023240493309,-134.83532171143017,37.651931341890766,-0.3658802549174611,326.3673888896797,63.935605197512,41.275949642762924,-11.089313730680532,-1.3029892276918194,0.01672464167024535,4.127594964276293,3.6225189902843278,0.28094490637980435,0.16100558383500335,-0.4629209156565971,7689.497167940601,3.388843651916384,-1.4671820780910103,202.93668205238157,2.913282643134052,3712703321325342592
23,-3.817599455746147,-7.20437705702301,17.69835269919311,-25.531474882247416,22.059505827028755,42.34614196103463,300.5910419045185,64.67928354648765,19.568509216923907,105.07143610411973,-1.5838031952563978,-1.5251660690299604,1.9568509216923908,2.1057689212714736,0.11395124667917135,0.09180653377556192,-0.26366983121203647,8033.9586885822955,3.492451746674526,-2.0979613303729905,191.85804135174132,1.825741906143876,3702429248453216640
24,-5.69316234001001,-4.356671156320694,10.735287140527788,286.5573308225569,227.49318177034004,144.69794571894238,298.8635030339859,65.10760571615101,11.818626876647587,187.0397455624143,4.116196042769972,-1.3588999513582964,1.1818626876647587,0.8658426458395065,0.06821219449388849,0.05498564659081239,-0.4099835764117286,8047.46519108296,3.326241785766394,-2.081385534252578,191.14683676243035,2.2899851698023133,3702519580205300096
25,-4.705994556121725,-6.765432537720512,21.585198041990548,15.552046302865648,83.55733252784235,-105.3634536992471,296.41633959591974,70.70146414555411,22.857455054450536,-58.384557652990374,-0.641010486888807,-1.620543572272204,2.2857455054450537,1.5783336042656868,0.13524377478144384,0.09160742400735272,-0.14376402213845665,8077.394880672591,3.3515917948865797,-2.1932902344940626,190.68946711438227,7.9396030171212635,3710687572914483200
26,2.9283949622050223,-23.52013746267569,61.23749956928521,101.37168350735732,213.3143783380784,-45.40248826173558,294.8519314912985,67.06070177273743,66.50407365425808,-22.83543509260854,0.21199405637600602,-0.25982788270379054,6.650407365425808,9.235026934869033,0.7805064296546725,0.48663280545040716,-0.17157492809590574,8343.375136455816,3.4377860596825833,-0.8822856470546296,189.70987798256778,4.386805012546454,3707149207057231360
27,-4.241776953315676,-7.7799964121578125,20.420486105590314,-59.685551535121334,137.55879263535377,10.947821792034347,296.1985736074963,66.98248239249831,22.175018863165835,28.118874803108415,-1.0733846284360788,-0.5570852191531359,2.2175018863165836,1.3864535425424749,0.1327816489725741,0.10547619406208841,-0.4085255605327355,7845.365849031973,2.798295696185189,-1.7900696922318218,190.22454608197754,4.2486250000214145,3707087840564349184
28,-5.475651080198584,-5.520075348892965,14.597460689137082,62.25007458677197,64.36664367051536,-175.4070518269511,295.29738558896787,67.28262693023119,15.809911142845388,-97.359023612154,-0.4323454102788502,-3.2219564951575483,1.580991114284539,1.4221821891457314,0.10583755401914753,0.10526706980178033,-0.5449860541019163,8679.69833884011,3.435078591081026,-1.6888411498584581,189.90910323364514,4.585978622674672,3707159862872233088
29,-6.380556100600268,-3.5445520597031415,9.252881967409598,-58.49342550687709,6.10937075016963,131.77077841081567,295.85616058739043,66.90450850003037,10.04130075486107,186.15658812443218,-3.549891639560114,-2.540091908648077,1.0041300754861069,1.3220631607453366,0.06487630856247724,0.05484535657188531,-0.4283078962293207,10312.267585852129,3.9002403263080536,-1.853268528006598,190.0824682568956,4.185487987031669,3707081763186978304
30,-5.762089610241024,-4.657942970300487,12.266222679958908,-58.44023111485998,-71.79163173395926,165.30777018042696,296.5608735017805,66.97185971989508,13.3122447643775,243.31220273809632,-3.265795266666955,-2.696989192167205,1.33122447643775,1.9225923398860147,0.08400092239743279,0.0655103392601659,-0.3098671105468267,11628.716937325224,4.139035865234681,-3.9999908370080206,190.36480543466647,4.223628384241475,3707076334348333312
31,-4.24859751821049,-2.5059832637595503,9.965026706856618,75.2096573390212,91.28054981114532,29.579972798075985,326.9256837452047,65.23541522054852,10.962236878246609,77.06953994566291,-1.8346642855574822,-2.206082766570909,1.096223687824661,0.9757200113410226,0.05065164956217708,0.04206960095442076,-0.5291389594988241,8497.043569822607,3.3342886956497564,-2.8832943441308285,202.693702443046,4.212540153930492,3713136670641272704
32,7.628490522240442,-6.5399345589939655,35.63602614032676,-100.058088987323,90.06458202179518,-9.454926291686848,337.3328323584837,64.54810206829674,39.48787395848449,-34.84048407231987,-0.999172089510061,0.17322592542654583,3.9487873958484494,3.388710382690527,0.21987561708696354,0.1941837197859098,-0.47409603450791155,7649.003031944838,3.3895706406574284,-1.8272700722162551,206.97821396396688,5.517333552652716,3714269541279333376
33,7.580158031234102,-6.864041489618798,35.490496176209,-119.52777479379277,89.42620871006243,5.132287339649616,336.2658678115964,64.3472581412447,39.39252902294583,-27.957801349831396,-1.0510036856278284,0.27480286016006256,3.9392529022945832,5.743828845301196,0.19805598383057907,0.18669014052716654,-0.3994580232988214,7905.044844587068,3.6093354262989807,-2.021410495849859,206.67790290592015,5.113948242661953,3714223911547113856
34,-2.0346724293564007,-3.9071882813201158,14.606885016738568,-241.38183258629257,-18.69326556111031,-41.23881801534101,327.1449322239849,63.74619077674322,16.281131074835116,-75.56226462461252,-4.663136537186929,0.5301146991903114,1.6281131074835118,1.800500955739661,0.08193207884913013,0.07033248460927523,-0.45820234604295984,10563.94487804211,3.9015827673390797,-3.999999460036242,203.3251664348006,2.859955042183685,3711945689094904192
35,11.065823098292787,-12.274042834846231,47.947414152961706,-31.936863381033582,-6.667118488177126,7.46357059838808,327.2268580810406,64.70350267423811,53.0639614506713,41.85234873042552,-0.9397071274439167,-0.35604141032738984,5.30639614506713,6.81422209149522,0.34494816696249503,0.2816158515756712,-0.49924887138943286,8034.492306312687,3.2615232233102915,-2.0468236793996804,203.00720746564699,3.76381144538627,3712919104777872128
